"2022-03-21 10:48:39","Татар китабы йорты сезгә уңышлы атналар теләп кала🌤️   Афишабыз белән таныша аласыз. Кызыксындырган чараларга 843 590-80-67 телефон номеры буенча шалтыратып, теркәлү шарт.   Рәхим итегез! Салкын көннәрне истә калырлык мизгелләр белән җылытыйк ✨"
"2022-03-23 10:25:26","📖 Шәриф Камал һәм Галимҗан Ибраһимовның иҗади параллельләренә багышланган очрашуга көтеп калабыз!  Әлеге чара 2022 нче елда бөек язучы Г. Ибраһимовның тууына 135 ел тулу уңаеннан оештырыла.   📌 Катнашучылар арасында галимнәр, 19 нчы гасыр ахыры һәм 20 нче гасыр башы әдәбиятын өйрәнүчеләр, белгечләр, музей хезмәткәрләре һәм студентлар булачак.  🔸 24 нче март 🔸 12:00 🔸 Керү ирекле  Әдәбиятка битараф булмаган һәркемне Татар китабы йортында көтеп калабыз! 📚  #татаркитабыйорты #домтатарскойкниги #галимҗанибраһимов #шәрифкамал #очрашу #мероприятие"
"2022-03-23 13:16:58","✨ Татар китабы йортында беренче тапкыр медицина темасына багышланган экскурсия тәкъдим ителәчәк!   💊 Шулай ук биредә әдәбиятта әлеге теманың гәүдәләнеше, урта гасырлардан алып бүгенге көнгә кадәр дәвалау үзенчәлекләре, ил күләмендә чәчәк, холера кебек эпидемияләр белән барган көрәш тә күрсәтелер дип көтелә.   🔎 Экскурсиядә Г. Әпсәләмовның  «Ак чәчәкләр» романында чагылган медицина темасы һәръяклап ачыла. 1911 нче елда Казан император университетын тәмамлаган профессор Әбүзәр Гиреевич, яшь врач Гөлшәһидә, Мансур һ.б. образлар аша Казан шифаханәләренең берсендә барган вакыйгалар бәян ителә.   ☑️ 25 нче март ☑️ 15:00 ☑️ Керү түләүсез  Килегез, шәп булачак!  #домтатарскойкниги #татаркитабыйорты #медицина #татарәдәбиятындамедицина #экскурсиятәкъдимитү"
"2022-03-25 15:45:19","Язгы каникулларда кая барырга икән дип баш ватасызмы?🤔  ✅ Татар китабы йорты сезнең игътибарыгызга төрледән-төрле программалар тәкъдим итә. Әти-әниләр дә, балалар да бездән бары тик күтәренке кәеф белән генә кайтып китәчәк! Якты хатирәләр артыннан музеебызга юл тотыгыз!😍  #домтатарскойкниги #татаркитабыйорты #казанькудапойти #весенниеканикулы #родителиидети #казань #кудапойти #казанькудасходить #экскурсия #мастеркласс #квест #каллиграфия #музейноезанятие"
"2022-03-26 17:15:58","✨ «Видагъ» концертын карарга чакырабыз!  💬 Концерт Дәрдемәндкә багышланган күргәзмә кысасында үткәрелә.   🎹 Сезне Дәрдемәнднең шигырьләре, аның сүзләренә язылган җырлар белән үтәчәк матур кич көтә.  Концертта композитор, Муса Җәлил исемендәге премия лауреаты Ильяс Камал, концертмейстер, халыкара конкурслар лауреаты Айгөл Зәйнуллина, опера артисты Иркен Мостафин һәм яшь актёр Данис Хисмәтуллин чыгыш ясаячаклар.  🔹 28 нче март 🔹 18:00да 🔹 Бәясе: 200 сум  Билетларны онлайн рәвештә дә алырга мөмкин: https://clck.ru/eS99n  Көтәбез Сезне ❤️  #домтатарскойкниги #татаркитабыйорты #концерт #видагъ"
"2022-03-28 11:59:01","Яңа атнага афишабыз белән таныша аласыз☺️  ✅ Фатирниктан кала чараларга 843 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.   Татар китабы йорты сезгә уңышлы атналар теләп кала ❤️  #татаркитабыйорты #домтатарскойкниги #афиша"
"2022-03-29 17:12:06","Кичә, 28 март, Татар китабы йортында булып узган «Видагъ» концертыннан фотоистәлекләр белән бүлешәбез 📷   #домтатарскойкниги #татаркитабыйорты #концерт #видагъ"
"2022-03-30 17:01:48","ℹ️ Сезне 1 нче апрельдән 3 нче апрельгә кадәр «Бүләк итү көннәре» дип исемләнгән хәйрия акциясендә катнашырга чакырабыз.  🔹Акция барышында теләге булган һәр кеше музейга нинди дә булса предмет яки коллекция бүләк итә ала. Һәрбер бүләк – тарихны һәм мәдәниятне саклауга зур өлеш кертү.  🔹Предметлар арасында борынгы яки гади истәлекле әйберләр, сәнгать әсәрләре, архив фотолары, сирәк китаплар була ала.  🔹Бүләкне музейга көн саен 10 - 17 сәгать аралыгында түбәндәге адрес буенча китерергә мөмкин: Кремлевская ур., 2.  ❗️Әйберләрне биргән вакытта үзегез белән паспорт булуы шарт.  Сүз уңаеннан, әгәр сез алып килгән әйбернең тарихы бар икән, безнең белән уртаклашсагыз, шат булачакбыз😊  #национальныймузейрт #татаркитабыйорты  #домтатарскойкниги  #казань  #музей  #новости"
"2022-03-31 09:15:19","#домтатарскойкниги #татаркитабыйорты #язучы #язучылар #язучысүзе #туфанмиңнуллин #милләт #минтатар #татарлар #татарстан #казан #писатель #казань"
"2022-04-01 09:50:11","1 апрель - Халыкара кошлар көне🦉🦆 Кошлар - табигатьнең күрке, яме.  Әйдәгез, кайбер кошларның татар һәм рус телендә ничек аталганын карап үтик әле 🙃  Ә сез барысын да белә идегезме?🤔  #домтатарскойкниги #татаркитабыйорты #кошлар #птицы #1апреля"
"2022-04-01 17:05:24","📚 Шушы постта музеебызга китап бүләк итүчеләрнең исемнәрен атап үтәргә телибез:  ✅ Фоат Галимуллин — музеебызның күптәнге дусты, танылган әдәбият белгече, Татарстанның һәм Россия Федерациясенең атказанган мәдәният хезмәткәре, әдәбият фәне, әдәби тәнкыйть өлкәләрендә күпсанлы хезмәтләр, уку йортлары өчен татар әдәбиятыннан дәреслекләр, уку әсбаплары авторы.   Фоат абый үзенең соңгы елда чыккан китапларын Татар китабы йортына бүләк итеп калдырды (1 нче фотография).  ✅ Тәлгать Хөснетдин «Татар электрон китабы» проектын нигезләүче һәм алып баручы. Әлеге проект татарча матур әдәбиятны, фәнни-популяр китаплар һәм дәреслекләрне, рус, инглиз һәм башка телләрдән тәрҗемәләрне интернет челтәрендә укырга мөмкинлек тудыра торган сәхифә.   Тәлгать Хөснетдин бүләк иткән бихисап китап музеебызда саклана (2 нче фотография).  ✨ Сезгә рәхмәтебезне җиткерәбез! Сәламәт булыгыз, эшләрегездә уңышлар насыйп булсын!  #домтатарскойкниги #татаркитабыйорты #китаплар #китап #фоатгалимуллин #тәлгатьхөснетдин"
"2022-04-02 10:43:01","2 апрель - Халыкара балалар китабы көне 📚  Китап укып үскән баланың күңеле чиста, уйлау сәләте югары дәрәҗәдә була.  Татар китабы йортында балалар китабы тарихына багышланган экспозиция белән таныша аласыз.   Китаплар укыйк! ☺️  Татар китабы йорты  #домтатарскойкниги #татаркитабыйорты #балаларкитабы #китап #китаплар"
"2022-04-02 14:15:33","2 апрель — Бөтендөнья аутистлар проблемасы турында мәгълүмат тарату көне дә.  Татар китабы йортында әлеге категория балалар һәм яшүсмерләр белән эшләр алып барыла.  #домтатарскойкниги #татаркитабыйорты #аутизм"
"2022-04-02 17:05:28","Дуслар, бездә VR-ЭКСКУРСИЯ «ПЕРЕХОДЪ» дип исемләнгән яңа музей продукты барлыкка килде 🔥  Сезне тарихи яктан төгәл 1910 елгы күренешле Казан буйлап сәяхәт көтә. Экскурсияне гамәлгә кертү өчен бик күп архив фотолары, документлар эшкәртелгән. Сәяхәт инглиз, рус яки татар телендә алып барыла.   Әлеге экскурсия вакытында сез Балык рәтләре, Ивановская, Ирек мәйданнарын, Казан Изге Ана иконасы чиркәвен күрә һәм аларның тарихы белән таныша алачаксыз.  🚃 Әгәр дә сезнең: ✔️ 20 гасыр кешесе булып карыйсыгыз,  ✔️ Казан тарихы турында күүп кызыклы мәгълүмат ишетәсегез,  ✔️ ул чорда Казан ничек яшәгән, ниләр белән янган икәнен БЕЛӘСЕГЕЗ һәм КҮРӘСЕГЕЗ килсә, Татар китабы йортына килегез!  Кыскасы, биик мавыктыргыч булачак 😍  ⚡ Бәясе: 650 сум ⚡ 30 минут ⚡ Язылу өчен телефон: (843) 590-80-67  Татар китабы йорты  #домтатарскойкниги #татаркитабыйорты #vrэкскурсия #казань #казанькудапойти #экскурсия #музей #музеи #рыбнорядскаяплощадь #ивановскаяплощадь #площадьсвободы #соборказанскойиконыбожиейматери"
"2022-04-04 12:02:04","Без эш атнасын башлап җибәрәбез ✨  ✔️ Чараларга 843 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.   Татар китабы йортына рәхим итегез🌹  #татаркитабыйорты #домтатарскойкниги #афиша"
"2022-04-05 10:34:01","Медицинага багышланган экскурсия: табиб тәҗрибәсендәге могҗиза, «Ак чәчәкләр», вакцина  Татар китабы йортында беренче тапкыр татар телендә медицина тарихына багышланган экскурсия тәкъдим иттеләр. Экскурсиядә «Ак чәчәкләр»дәге Әбүзәр Гиреевичның прототибы, Шәриф Камалның туганы табиб Ләйлә Шакированың эш тәҗрибәсендә булган могҗизалы хәлләр, татар әдәбиятында медицинаның чагылышы турында белеп кайттым.  Экскурсия урта гасыр әдәбиятында дәвалау ысулларын шәрехләү һәм бүгенге көндә сакланып калган кулъязмалар белән таныштырудан башланды.  Башта Кол Галинең «Кыйссаи Йосыф» (1212 ел) әсәре турында сүз барды. Татар китабы йортының өлкән фәнни хезмәткәре Нурия Мифтахетдинова әйтүенчә, биредә урта гасырларда киң таралган дәвалау ысулы – тамырлардан кан алдыру сурәтләнгән.  ИНТЕРТАТ  #домтатарскойкниги #татаркитабыйорты #медицина"
"2022-04-08 11:05:27","#домтатарскойкниги #татаркитабыйорты #язучы #язучылар #язучысүзе #галимҗангыйльманов #милләт #туганҗир #минтатар #татарлар #татарстан #казан #писатель #казань"
"2022-04-08 17:01:13","📚 Татар китабы йортында Ленар Шәехнең биографик китабын тәкъдим итү кичәсе узачак.  Ошбу китап халыкара мөнәсәбәтләр белгече, танылган дипломат Йолдыз Хәлиуллинга багышланган.  🔎 Йолдыз Хәлиуллин  - дипломатиянең тарихы һәм бүгенгесе, тышкы сәясәт, атом-төш физикасы, макрокосмос, дөнья океаны, Арктика, климат үзгәрешләре, мөселман дөньясы, шигърият, Шәрык һәм башка өлкәләргә караган егермегә якын китап, йөзләгән мәкалә авторы.  💬 Биографик басмага Йолдыз Хәлиуллинның тормыш юлын тасвирлаган мәгълүматтан тыш, аның әдәби-публицистик һәм гыйльми эшчәнлеген бәян иткән язмалар да кергән. Галимнең язучы Әмирхан Еники белән алышкан хатлары исә аеруча зур кызыксыну уята.  Чарада китапның рус һәм татар телләрендә чыгарылган ике басмасы тәкъдим ителәчәк.  ⚡ 15 нче апрель ⚡ 14:00да ⚡ Керү ирекле  Очрашканчыга кадәр! ☺️  #домтатарскойкниги #татаркитабыйорты #китап #яңакитап #ленаршәех #йолдызхәлиуллин"
"2022-04-09 17:00:57","✅ VR күзлектә экскурсияне сынап караган Регина Сайфи үзенең тәэсирләре белән бүлеште:  💬 «Миңа бик ошады! Мондый мөмкинлек өчен бик зур рәхмәт! Чыннан да бик кызыклы! Миңа татарча тыңларга күбрәк ошады, дикторның тавышы шәп иде. Башта ""исследование локации"" опциясен ничек кулланырга икәнен аңламадым, ләкин ахыр чиктә ияләштем - бу опция аеруча нык текә әйбер!   Минем өчен иң кызыклы булып ""Рыбнорядская площадь"" (үзәк),  ""Ивановская площадь"" һәм ""Театр оперы и балета им. Мусы Джалиля"" күренделәр. Экскурсия дәвамында биналарның тышкы кыяфәтләрен хәзерге заман белән чагыштырырга бик уңайлы иде.   Рәхмәт!»   ☑️ Дуслар, әгәр сезнең дә әлеге виртуаль чынбарлыкны күрәсегез килсә, Татар китабы йортына рәхим итегез! ☺️  🔹 Бәясе: 600 сум 🔹 30 минут 🔹 Язылу өчен телефон: (843) 590-80-67  #домтатарскойкниги #татаркитабыйорты #vrэкскурсия #казань #казанькудапойти #экскурсия #музей #музеи #рыбнорядскаяплощадь #ивановскаяплощадь #площадьсвободы #соборказанскойиконыбожиейматери"
"2022-04-11 12:01:02","Яңа эш атнасы уңышлы үтсен ☀️  ✅ Чараларга 843 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.   Яхшы кәеф артыннан Татар китабы йортына килегез ✍  #татаркитабыйорты #домтатарскойкниги #афиша"
"2022-04-12 11:32:01","12 апрель - Бөтендөнья авиация һәм космонавтика көне.   1961 елның 12 апрелендә бөтен Җир шары ""Восток"" галәм корабының очышына шаһит булды🚀  🔸 Корабль бортындагы кеше – беренче космонавт Юрий Гагарин иде.   🔸 Юрий Гагарин төп белгечлеге буенча – һөнәрче. Әмма соңрак ул Саратов аэроклубында белем ала. Хәрби хезмәт вакытында очучылар әзерли торган авиация училищесында укый.  🔸 Космоска беренче тапкыр очарга теләүчеләр бихисап булган. Юрий Гагарин кечкенәдән спорт белән шөгыльләнгән. Белемле, тырыш һәм бик сәламәт кеше дип табылганга, галимнәр аны сайлаган.  #домтатарскойкниги #татаркитабыйорты #денькосмонавтики #космонавтикакөне"
"2022-04-13 17:00:20","✨ Татар китабы йорты музыкаль кичәгә чакыра! Берничә ел оештырылган «Язгы кичләр» циклының бу елда икенче концерты «Игелекле яз атнасы» акциясе кысаларында үткәреләчәк.   ✔️ Концертның төп каһарманы – танылып килгән яшь җырчы, халыкара һәм илкүләм бәйгеләр лауреаты Рөстәм Егоров.  🔸 Әлеге проектның максаты – тамашачыларда зәвыклы музыка сәнгатенә мәхәббәт тәрбияләү, татар халык һәм классик музыкасын яңгыратыр өчен өстәмә мәйданчык булдыру, сирәк ишетелә торган әсәрләрне халыкка якынайту.  🔸 Кич дәвамында тамашачылар игътибарына татар халык җырлары һәм татар классик сәнгатенең гүзәл үрнәкләре тәкъдим ителәчәк, шигырьләр яңгыраячак.  🔸 Концертта шулай ук концертмейстер, халыкара конкурслар лауреаты Айгөл Зәйнуллина, баянчы Ильяс Фәрхуллин, Казан театр училищесы студенты Данис Хисмәтуллин һәм яшь музыкант, халыкара бәйгеләр лауреаты Әмирхан Шәрифуллин чыгыш ясаячак.  23 нче апрель 17:00 Керү ирекле  Теркәлү өчен телефон: (843) 590 80 67  #домтатарскойкниги #татаркитабыйорты #язгыкичләр #концерт"
"2022-04-14 17:01:07","📷 Хәзерге Татар китабы йорты бинасының төрле еллардагы фотосурәтләре белән бүлешәбез.  🔸 Шәриф Камал музее – республикада татар язучысына багышланган беренче музей. Аны булдыру турындагы карар авыр сугыш вакытында – 1944 елда кабул ителә, рәсми рәвештә ул үз ишекләрен 1950 елда ачып җибәрә.  🔸 Музей татар әдәбиятының классигы Шәриф Камал яшәгән кечкенә генә фатирда урнашкан. Фатирны музей итәр өчен дәүләт карамагына язучының кызы Зәйнәп Байгильдиева (1910-2002) тапшыра. Ул үзе үк музейның беренче фәнни хезмәткәре була: Шәриф Камалның архивларын берәмтекләп җыя, сакланып калган әйберләр һәм кулъязмалар исемлеген төзи.   🔸 1948 елда йортның фасадына «Бу йортта 1928 елдан алып 1942 елга кадәр татар язучысы Шәриф Камал (Байгильдиев) яшәде» дигән такта урнаштырыла.  🔸 1959 елда ТАССР Министрлар Советы карары белән бина республика дәрәҗәсендәге мәдәни һәйкәлләр исемлегенә кертелә.  #домтатарскойкниги #татаркитабыйорты #музейтарихы #историямузея #музей #музеи"
"2022-04-15 10:20:16","#домтатарскойкниги #татаркитабыйорты #язучы #язучысүзе #әдәбият #халык #галимнәр"
"2022-04-15 17:00:27","Остаханә өчен кирәкле бөтен коралларны да үзебез бирәбез ✍  Үзегезгә уңайлы булган көнне һәм вакытны сайларга мөмкин 📆  * алдан язылып кую шарт  Татар китабы йортында көтеп калабыз сезне ☺️  #домтатарскойкниги #татаркитабыйорты #остаханә #искеимла #каләм #гарәпхәрефләре #каллиграфия"
"2022-04-18 09:18:01","✔️ Бүген, 18 апрель, Халыкара һәйкәлләр һәм тарихи урыннар көне билгеләп үтелә.   🔸 Татар әдәбияты тарихы музее һәм Шәриф Камалның мемориаль фатиры (Татар китабы йорты) Республика әһәмиятендәге мәдәният тарихы объектлары исемлегенә керә.   🔸 1928-1942 елларда язучы, драматург Шәриф Камал яшәгән бу фатирда татар зыялылары җые­луны гадәт иткән, йорт үзенә күрә татар әдәби һәм мәдәни хәрәкәте үзәге булган. Фатир язучы үзе исән вакытта нинди булса, шул рәвешле итеп торгызылган, истәлекле мохит тулысынча сакланган.   🔸 Бүгенге көндә музейның төп бурычы - татар телен саклау һәм үстерү,  кешеләрнең игътибарын татар китабы тарихына юнәлтү.  #домтатарскойкниги #татаркитабыйорты #тарихиурыннаркөне #музей"
"2022-04-18 17:00:20","Бездә «Игелекле яз атнасы»‎🌹 Ул 19 апрельдән 25 апрельгә кадәр дәвам итәчәк.  «Игелекле яз» - ел саен үтә торган  Россиякүләм акция. Ул олы яшьтәгеләрне, әти-әни тәрбиясендә яшәмәгән балаларны, мөмкинлекләре чикле кешеләрне үз эченә ала.  Әлеге акция кысаларында алда санап үткән категория кешеләр музеебызның афишасына кертелгән чараларга түләүсез керә ала.  ✅ Чараларга 843 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.  Килегез, көтәбез ☺️"
"2022-04-19 17:01:39","Бүген 73 нче мәктәпнең 3 нче сыйныф укучылары Татар китабы йортында «Вакыт буйлап сәяхәт» экскурсиясендә булдылар.   Экскурсия дәвамында алар:  ✅ Урта гасыр мохитенә чумып, 19 гасыр татар мәктәбе шәкерте булып карады ✅ үзләрен археолог буларак сынады ✅ борынгы кулъязмалар буенча фәнни тәҗрибәләр үткәрде ✅ татар язуы ничек үсеш алганын, китап бастыру ничек барлыкка килгәнен белде ✅ күренекле татар язучысы Шәриф Камалда кунакта булды  Дуслар, сез дә әлеге экскурсиягә килә аласыз ☺️   📆 Үзегезгә уңайлы булган көнне һәм вакытны сайларга мөмкин.   «Вакыт буйлап сәяхәт» Балалар өчен экскурсия: 🔹 рус һәм татар телләрендә 🔹 45 минут 🔹 200 сум 🔹 Язылу өчен телефон: 843 590 80 67  #татаркитабыйорты #домтатарскойкниги #вакытбуйлапсәяхәт #экскурсия #экскурсиядлядетей #путешествиевовремени"
"2022-04-21 17:35:01","✨ Татар китабы йорты музыкаль кичәгә чакыра! Берничә ел оештырылган «Язгы кичләр» циклының бу елда икенче концерты «Игелекле яз атнасы» акциясе кысаларында үткәреләчәк.   ✔️ Концертның төп каһарманы – танылып килгән яшь җырчы, халыкара һәм илкүләм бәйгеләр лауреаты Рөстәм Егоров.  🔸 Әлеге проектның максаты – тамашачыларда зәвыклы музыка сәнгатенә мәхәббәт тәрбияләү, татар халык һәм классик музыкасын яңгыратыр өчен өстәмә мәйданчык булдыру, сирәк ишетелә торган әсәрләрне халыкка якынайту.  🔸 Кич дәвамында тамашачылар игътибарына татар халык җырлары һәм татар классик сәнгатенең гүзәл үрнәкләре тәкъдим ителәчәк, шигырьләр яңгыраячак.  🔸 Концертта шулай ук концертмейстер, халыкара конкурслар лауреаты Айгөл Зәйнуллина, баянчы Ильяс Фәрхуллин, Казан театр училищесы студенты Данис Хисмәтуллин һәм яшь музыкант, халыкара бәйгеләр лауреаты Әмирхан Шәрифуллин чыгыш ясаячак.  23 нче апрель 17:00 Керү ирекле  Теркәлү өчен телефон: (843) 590 80 67  #домтатарскойкниги #татаркитабыйорты #язгыкичләр #концерт"
"2022-04-22 11:40:01","Бүген Ленин туган көн  Кояш карый җиргә сокланып, Кар сулары гөрләп агалар. Сайрый кошлар, сайрый шатланып, Тәрәзәдән җилләр кагалар.  Бүген Ленин туган көн, Илдә шатлык булган көн; Җылы яңгыр яуган көн, Агач яфрак ярган көн.  (Нәби Дәүли сүзләре)  🔸 Бүген, 22 апрель, революционер, бөек юлбашчы Владимир Ильич Ленинның туган көне. Аның тууына 152 ел булды.  🏠 Казан шәһәрендә В.И.Ленин музей-йорты бар. Ул йортта 1888 елның сентябреннән 1889 елның маена кадәр Ульяновлар гаиләсе яшәгән.   🔸 Музей 1937 елның 7 ноябрендә Октябрь революциясенең 20 еллыгы уңаеннан ачыла. В.И. Ленин музей-йорты экспозицияләрендә чын документлар, ксерокопияләр, белешмәләр, китаплар, фоторәсемнәр, әдәби чыганаклар тәкъдим ителгән.  #домтатарскойкниги #татаркитабыйорты #ленин"
"2022-04-23 13:25:01","Бүген, 23 апрель, Татар китабы йортына «‎Игелекле яз атнасы» кысаларында «Лига добрых людей»‎ хәйрия фонды балалары һәм аларның әти-әниләре «Татарча чәй эчү йолалары»‎ музей дәресенә килделәр. Бик җылы очрашу килеп чыкты ☺️  #домтатарскойкниги #татаркитабыйорты #благотворительность #весенняянеделядобра #игелеклеязатнасы #музей"
"2022-04-25 12:55:01","Атналык афишабыз белән таныша аласыз ✨  ✍ Чараларга 843 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.   📆 Кызыксындырган чаралар буенча үзегезгә уңайлы булган көнне һәм вакытны сайларга мөмкин. Моның өчен алдан язылып кына куярга кирәк.  Татар китабы йорты сезгә яхшы кәефләр теләп кала ☺️  #татаркитабыйорты #афиша #атналыкафиша #музей #музеи"
"2022-04-27 12:15:01","Балагызның күңелле һәм файдалы итеп вакыт үткәрүен телисезме? 🤔  ✅ Татар китабы йортына «Әкияттә кунакта» дип исемләнгән тамашага килегез!   🖼 Сезне экспозиция буенча сәяхәт, аниматор белән кызыклы уеннар көтә.   📆 Үзегезгә уңайлы булган көнне һәм вакытны сайларга мөмкин   * алдан язылып кую шарт  #домтатарскойкниги #татаркитабыйорты #әкияттәкунакта #вгостяхусказки #интерактивноезанятие #музей #музеи"
"2022-04-27 17:00:41","25 апрель көнне Татар китабы йортында «Казан утлары» журналының 100 еллыгы уңаеннан «Ядкарьләрдә – рухи йөзебез» дип исемләнгән күргәзмә ачылды.  Тантаналы ачылышка Россия төбәкләре һәм төрки илләр әдәби журналлары редакторлары, язучылары, мәдәният эшлеклеләре килде. Алар арасында Казакъстан, Кыргызстан, Якутия, Әзербайҗан, Башкортстан, Кабарда-Балкар республикасы вәкилләре бар иде.  #домтатарскойкниги #татаркитабыйорты #казанутлары #күргәзмә #выставка"
"2022-04-28 11:01:30","VR күзлектә экскурсияне сынап караган Илмир үзенең тәэсирләре турында сөйләп үтте:  ✍ «Миңа, тарих белән кызыксынучы буларак, экскурсия кызыклы булды. Казан үзәгендәге урамнарны аркылыга-буйга җәүләп күп йөргән булганга, экскурсиядә шул урамнарны 20нче йөз башындагы халәттә күрү мөмкинлеге һәм хәзерге вакыт белән чагыштырулар үзенчәлекле тәэсир калдырды. Мәгълүмати яктан да үземә яңа нәрсәләр алдым».  ✅ Дуслар, сез дә әлеге виртуаль чынбарлыкны күрә аласыз. Татар китабы йортында көтеп калабыз сезне!   🔹 Бәясе: 600 сум 🔹 30 минут 🔹 Язылу өчен телефон: (843) 590-80-67  #домтатарскойкниги #татаркитабыйорты #vrэкскурсия #казань #казанькудапойти #экскурсия #музей #музеи #рыбнорядскаяплощадь #ивановскаяплощадь #площадьсвободы #соборказанскойиконыбожиейматери"
"2022-04-28 17:01:20","#домтатарскойкниги #татаркитабыйорты #шагыйрь #габдуллатукай #шагыйрьсүзе #язучы #язучылар #шигырь #китап #гыйлем #белем #сүз #әдәбият #татартеле #татарскийязык"
"2022-04-30 11:36:01","1 - 10 май көннәрендә Татар китабы йорты көн саен 10-18 сәгатьләр аралыгында ялсыз эшли.   Белешмәләр өчен телефон: (843) 590-80-67  ❗❗❗Музейга түләүсез керү көне 3 майдан 18 майга күчерелә.  Татар китабы йорты   #домтатарскойкниги #татаркитабыйорты #музей #музеи #казанькудапойти #казань #казан"
"2022-05-02 12:26:08","Бәйрәмнәр белән сезне, дуслар 🌹  Атналык афишабыз әзер ✅  ✍ Татар китабы йортында узган чараларга (843) 590-80-67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.   🚊Шулай ук атна дәвамында, үзегезгә уңайлы булган көнне һәм вакытны сайлап, VR-ЭКСКУРСИЯГӘ килә аласыз.  Әйткәнебезчә, 1-10 май көннәрендә без ялсыз эшлибез. Көтеп калабыз сезне ❤️  #татаркитабыйорты #афиша #атналыкафиша #музей #музеи"
"2022-05-03 17:00:33","Көн дәвамында Татар китабы йорты буенча экскурсиягә языла аласыз 🧡  🔸 Төркем белән килгән очракта (6 кешедән башлап), бер кешегә билет - 200 сум.   🔸 1-5 кеше булганда, билет - 500 сум (1 кешеме, 5 кешеме - гомуми сумма 500 булачак).  #домтатарскойкниги #татаркитабыйорты #казанькудапойти #казань #кудайпойтиказань #музей #музеи"
"2022-05-06 17:02:06","#домтатарскойкниги #татаркитабыйорты #шагыйрь #габделҗаббаркандалый #шагыйрьсүзе #язучы #язучылар #шигырь #китап #гыйлем #белем #сүз #әдәбият #татартеле #татарскийязык"
"2022-05-10 09:01:28","Дуслар, афишабыз белән таныша аласыз ✔️  ✍ Чараларга 843 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.   🚊Шулай ук атна дәвамында, үзегезгә уңайлы булган көнне һәм вакытны сайлап, VR-ЭКСКУРСИЯГӘ килә аласыз.  Татар китабы йортында һәрвакыт рәхәт ❤️"
"2022-05-17 08:00:20","Атналык афишабыз белән таныша аласыз ✨  ✍ Чараларга 843 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.   🚊Шулай ук атна дәвамында, үзегезгә уңайлы булган көнне һәм вакытны сайлап, VR-ЭКСКУРСИЯГӘ килә аласыз.  Бу атна чараларга бай булачак. Килегез, сезне музеебызда күрергә шат булачакбыз ☺️"
"2022-05-23 17:55:22","Яңа атнага аяк бастык. Димәк, атналык афиша белән танышырга вакыт ✅😉  ✍ Чараларга 843 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.   🚊Шулай ук атна дәвамында, үзегезгә уңайлы булган көнне һәм вакытны сайлап, VR-ЭКСКУРСИЯГӘ килә аласыз."
"2022-06-13 20:31:13","✔️ Атналык афишабыз белән таныша аласыз. Җәй җитте, балаларның каникул вакытлары. Шуңа күрә музеебызда балалар өчен үткәрелгән чаралар турында да онытмагыз.   📞 Чараларга (843) 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез."
"2022-06-21 10:15:30","✍ Дуслар, уңышлы эш көннәре теләп калабыз сезгә. Афишабыз белән танышып чыга аласыз 📆  📞 Чараларга (843) 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.  Сорауларыгыз булса, шалтыратыгыз, барысын да аңлатырбыз ☺️"
"2022-06-28 09:50:01","Яңа атнага афишабыз әзер 📆  📞 Чараларга (843) 590 80 67 телефон номеры буенча шалтыратып, алдан теркәлеп кую шарт. Шимбә һәм якшәмбе көннәренә заявкаларны пәнҗешәмбегә кадәр кабул итәбез.  Музеебызда көтеп калабыз сезне ☺️"
